id,account_age,no_follower,no_following,no_userfavourites,no_lists,no_tweets,no_retweets,no_hashtag,no_usermention,no_urls,no_char,no_digits,class
7878,589,1036,506,521,1,16778,0,0,0,1,52,0,non-spammer
7879,981,467,490,1359,1,15421,0,0,0,1,66,3,non-spammer
7880,637,35,104,93,0,446,31,0,1,1,87,0,non-spammer
7881,206,338,566,244,1,9815,3,0,1,1,104,0,non-spammer
7882,687,1261,1429,6,6,34360,20,0,1,1,71,4,non-spammer
7883,348,4756,5002,0,1,48033,0,0,0,1,22,2,non-spammer
7884,169,5,90,0,0,13,9,0,1,1,65,0,non-spammer
7885,155,307,621,0,2,4812,0,1,0,1,90,0,non-spammer
7886,43,146,352,132,0,273,0,1,0,1,45,0,non-spammer
7887,120,128,131,4267,0,4577,0,0,1,1,25,4,non-spammer
7888,612,35273,35320,0,76,67997,0,0,0,1,27,0,non-spammer
7889,1763,521,697,223,32,6763,0,6,0,1,111,10,non-spammer
7890,800,0,0,0,0,31654,0,0,0,1,40,1,non-spammer
7891,550,6406,7034,161,83,176794,0,0,1,1,99,0,non-spammer
7892,1591,345,285,3023,3,17198,0,0,0,1,87,0,non-spammer
7893,981,23,125,157,0,2825,0,0,0,1,7,0,non-spammer
7894,572,162,663,5,0,5785,0,0,0,1,57,0,non-spammer
7895,558,268,248,445,0,9018,0,0,0,1,26,0,non-spammer
7896,1652,438,237,226,9,36379,0,0,0,1,42,0,non-spammer
7897,1185,0,0,0,0,48,0,1,0,2,31,3,non-spammer
7898,368,1275,1188,6,0,9679,0,2,2,1,98,10,non-spammer
7899,456,37,52,0,0,2633,0,0,0,1,115,2,non-spammer
7900,975,5810,602,3,15,1174,0,0,0,1,38,0,non-spammer
7901,368,271,237,951,1,1813,0,0,0,1,35,0,non-spammer
7902,1081,132,390,4603,1,13834,0,0,0,1,66,3,non-spammer
7903,750,43,0,0,0,2445,0,1,0,1,83,4,non-spammer
7904,987,503,419,1163,0,4260,0,0,0,1,45,1,non-spammer
7905,127,895,398,532,1,3614,0,1,1,1,65,1,non-spammer
7906,655,5,22,4,1,574,0,0,0,1,58,0,non-spammer
7907,2483,567,533,71,20,7350,4,0,1,1,49,8,non-spammer
7908,991,1667,123,230,4,14109,0,0,1,1,62,1,non-spammer
7909,462,10,5,1,0,29819,0,0,0,1,114,2,non-spammer
7910,221,81,67,12,0,5599,0,0,1,1,47,1,non-spammer
7911,106,370,982,2,1,125,0,0,0,1,41,1,non-spammer
7912,0,5,23,1,0,2,0,1,0,1,59,0,non-spammer
7913,528,281,358,248,22,44480,0,0,0,1,21,0,non-spammer
7914,1371,4873,194,1,127,607088,0,0,0,1,73,5,non-spammer
7915,501,111,128,4,0,443,0,0,1,1,111,9,non-spammer
7916,816,320,9,38,6,25015,0,1,0,1,79,0,non-spammer
7917,907,90,215,2,3,22071,0,0,0,1,72,0,non-spammer
7918,1065,275,1961,15,1,647,0,0,0,1,46,0,non-spammer
7919,1861,30,91,7,1,77,0,0,0,2,87,0,non-spammer
7920,303,110,85,3780,9,13511,0,0,0,1,12,0,non-spammer
7921,1750,181,369,0,10,1273,0,0,0,1,8,0,non-spammer
7922,1479,595,390,139,0,37723,0,0,1,1,35,0,non-spammer
7923,80,16,19,3,0,58,0,0,1,1,39,0,non-spammer
7924,1038,39,135,0,0,1566,0,0,0,1,12,0,non-spammer
7925,4,2308,284,1,0,1168,0,0,0,1,71,0,non-spammer
7926,1624,20,90,457,0,4318,0,0,0,1,97,0,non-spammer
7927,2075,633,1993,15,27,4653,0,0,0,1,25,0,non-spammer
7928,467,928,1,0,5,2582,0,0,0,1,61,3,non-spammer
7929,523,48,237,0,0,247,11,0,1,1,97,1,non-spammer
7930,1777,589,244,454,22,15044,0,0,0,1,97,0,non-spammer
7931,151,15,84,3,0,111,0,0,0,1,90,2,non-spammer
7932,1309,349,233,1297,1,26058,1,0,1,1,79,0,non-spammer
7933,1292,67,59,0,2,63869,0,1,0,1,72,1,non-spammer
7934,927,84,1169,12,0,2357,0,0,0,1,29,2,non-spammer
7935,560,1044,0,3,5,1823,1,1,1,1,109,0,non-spammer
7936,471,120,156,183,2,17174,1,0,1,1,72,0,non-spammer
7937,841,505,1104,596,1,5124,0,0,0,1,20,0,non-spammer
7938,193,685,607,23,0,130,0,0,1,1,95,0,non-spammer
7939,1282,105,117,0,5,48262,2,2,1,1,109,5,non-spammer
7940,52,13,0,0,0,4,0,0,0,1,116,0,non-spammer
7941,721,562,486,61,0,9840,0,0,1,1,16,2,non-spammer
7942,211,320,254,128,2,606,0,0,1,1,48,0,non-spammer
7943,408,750,716,1316,4,10992,0,0,0,1,65,1,non-spammer
7944,302,13434,13871,23,6,3214,0,0,0,1,64,2,non-spammer
7945,101,911,60,0,1,94635,0,0,0,1,115,3,non-spammer
7946,1170,599,1082,14,10,7809,8,1,1,1,72,0,non-spammer
7947,48,0,0,0,0,56,373,0,1,1,95,0,non-spammer
7948,0,1,10,0,0,23,0,0,0,1,19,0,non-spammer
7949,682,865,1993,2,5,518,0,0,2,1,62,4,non-spammer
7950,218,273,469,0,5,1745,45,0,1,1,60,3,non-spammer
7951,312,1830,1745,0,6,7977,0,0,0,1,11,0,non-spammer
7952,227,49,412,39,0,115,0,0,0,1,42,0,non-spammer
7953,159,740,1348,128,1,730,0,0,0,1,42,2,non-spammer
7954,696,687,0,0,50,103970,0,1,0,1,28,0,non-spammer
7955,1017,8,4,6,0,1785,0,0,1,1,70,2,non-spammer
7956,931,2,20,0,0,1508,0,1,0,1,40,0,non-spammer
7957,1577,1073,105,27,64,116978,2,0,1,1,82,0,non-spammer
7958,513,622,421,293,0,26559,988,0,1,1,105,0,non-spammer
7959,184,2688,1676,63044,49,8692,0,0,0,1,53,1,non-spammer
7960,471,353,575,0,3,14456,0,0,0,1,38,0,non-spammer
7961,921,2389,2706,5,20,117998,0,0,0,1,114,4,non-spammer
7962,561,29,111,7,0,4969,0,2,0,1,40,0,non-spammer
7963,644,38637,750,275,346,64169,10,0,1,1,97,0,non-spammer
7964,1250,296,334,55,0,1680,0,0,1,1,58,0,non-spammer
7965,26,1392,2001,0,0,15186,0,3,0,1,68,4,non-spammer
7966,673,23443,65,61,2,38273,1,0,1,1,94,6,non-spammer
7967,1328,128,216,10,0,1235,0,0,0,1,77,4,non-spammer
7968,556,1425,1922,236,0,153,0,0,0,1,8,0,non-spammer
7969,23,69,154,0,2,15218,0,0,0,1,91,4,non-spammer
7970,327,379,524,26709,6,18803,1,0,1,1,20,0,non-spammer
7971,646,4,0,0,0,9037,0,1,0,1,41,4,non-spammer
7972,583,234,233,47,0,18861,0,0,0,1,116,0,non-spammer
7973,795,60,44,121,0,11060,4,0,1,2,69,3,non-spammer
7974,684,644,669,724,3,13335,0,0,0,1,19,0,non-spammer
7975,22,69,124,104,1,18,0,0,0,1,36,0,non-spammer
7976,63,11,110,0,0,9,0,0,0,1,55,0,non-spammer
7977,1438,1587,2002,21,9,13615,0,0,0,1,39,0,non-spammer
7978,157,3254,422,2,4,43879,0,0,0,1,79,0,non-spammer
7979,287,0,0,36,0,37,2381,0,1,1,60,0,non-spammer
7980,1341,506,4,0,5,40385,0,0,0,1,114,4,non-spammer
7981,1,3,71,1,0,4,189,6,1,1,121,3,non-spammer
7982,635,25,54,52,0,610,0,1,0,1,35,10,non-spammer
7983,940,1211,1130,0,16,177689,0,1,0,1,114,0,non-spammer
7984,113,23550,297,38,0,6448,0,0,0,1,72,9,non-spammer
7985,784,453,442,66388,17,25506,26,0,1,1,36,4,non-spammer
7986,1222,1050,1454,0,74,10787,0,2,0,2,81,2,non-spammer
7987,1255,454,504,1220,1,17831,0,2,0,1,20,0,non-spammer
7988,59,263,259,345,1,3609,0,0,0,1,93,0,non-spammer
7989,243,24,0,0,2,577,0,1,0,1,31,0,non-spammer
7990,450,251,181,317,5,78089,0,0,0,1,15,0,non-spammer
7991,121,2,7,0,0,67,0,0,0,1,102,0,non-spammer
7992,1483,123,135,6,6,7367,0,0,0,1,26,0,non-spammer
7993,437,1129,1952,572,0,1803,60667,0,1,1,18,0,non-spammer
7994,140,2884,3003,38,18,5311,0,0,0,1,38,0,non-spammer
7995,1387,130,263,145,0,6185,1942,0,1,1,58,1,non-spammer
7996,641,352,305,256,0,14091,0,0,0,1,70,0,non-spammer
7997,1584,1560,1608,406,69,8288,0,4,0,1,67,7,non-spammer
7998,847,96,87,28,0,7666,0,1,0,1,83,0,non-spammer
7999,1136,263,666,23,0,3293,0,0,0,1,68,1,non-spammer
8000,621,117,763,200,3,1322,100,2,1,1,113,5,non-spammer
8001,359,201,177,66,0,9031,177,0,1,1,118,4,non-spammer
8002,406,832,347,2181,2,47790,0,0,0,1,114,0,non-spammer
8003,75,2395,2499,0,9,15172,0,0,0,1,114,2,non-spammer
8004,664,235,1243,0,3,62,0,0,0,1,63,4,non-spammer
8005,127,912,1352,123,1,4223,1033,0,2,1,96,4,non-spammer
8006,1186,65,91,235,1,5235,63,0,1,1,73,0,non-spammer
8007,1278,112,130,0,2,73098,1,2,1,1,76,2,non-spammer
8008,1494,166,114,190,21,12095,0,1,0,1,77,1,non-spammer
8009,289,3000,1920,3,37,167776,0,0,0,1,39,5,non-spammer
8010,22,8,23,0,2,14610,0,0,0,1,91,1,non-spammer
8011,1300,282,150,3,1,11677,0,0,0,1,103,0,non-spammer
8012,1375,60,93,545,0,3133,14,0,1,1,57,2,non-spammer
8013,1259,77,48,7,0,3097,0,0,0,1,30,0,non-spammer
8014,528,159,164,0,0,2499,0,0,0,1,82,0,non-spammer
8015,783,973,1667,0,27,22892,0,1,0,1,37,0,non-spammer
8016,550,2969,3104,349,3,76329,0,0,0,1,34,0,non-spammer
8017,1260,1504,832,137,2,29887,0,0,1,1,105,0,non-spammer
8018,249,129,85,402,0,6032,0,0,0,1,68,0,non-spammer
8019,209,229,377,71,0,4811,1,0,1,1,114,0,non-spammer
8020,925,151,205,32,0,4265,7,0,1,2,87,0,non-spammer
8021,323,168,158,91,0,958,89,1,1,1,80,12,non-spammer
8022,0,7,35,0,0,51,0,0,0,1,0,0,non-spammer
8023,1003,149,178,494,2,29848,3,0,1,1,82,4,non-spammer
8024,1219,305,445,178,2,12296,0,1,0,1,71,0,non-spammer
8025,218,0,21,0,0,12,0,0,0,1,68,0,non-spammer
8026,706,554,678,39,2,7289,0,0,0,1,103,0,non-spammer
8027,49,175,290,0,3,7224,2,0,1,1,47,3,non-spammer
8028,1549,395,86,6993,1,21214,0,0,0,1,23,0,non-spammer
8029,54,372,224,139,4,861,0,0,0,2,64,2,non-spammer
8030,165,5237,5760,79,21,68668,0,0,0,1,24,0,non-spammer
8031,643,47,115,0,0,7811,0,0,0,1,49,0,non-spammer
8032,693,1456,1452,0,32,2921,0,0,0,1,58,2,non-spammer
8033,152,281,352,26,0,4979,2589,0,1,1,93,0,non-spammer
8034,403,992,1660,19412,43,24820,0,0,0,1,98,0,non-spammer
8035,94,311,1619,0,0,49118,0,1,0,1,74,6,non-spammer
8036,333,6,95,17,0,180,0,0,0,1,117,0,non-spammer
8037,954,228,411,46,0,834,2,8,1,1,95,0,non-spammer
8038,944,8,11,0,0,131,0,1,0,2,29,4,non-spammer
8039,1863,537,592,6590,24,24552,0,0,1,1,65,4,non-spammer
8040,94,1735,1946,0,1,18765,0,0,0,1,33,4,non-spammer
8041,220,40,110,266,0,186,0,0,0,1,51,0,non-spammer
8042,1171,470,1223,31,7,2763,0,1,0,1,37,4,non-spammer
8043,938,203,304,138,0,4875,0,0,0,1,66,0,non-spammer
8044,1690,222,209,351,8,22538,0,0,1,1,46,0,non-spammer
8045,1151,473,260,114,0,21052,1637,0,1,1,69,1,non-spammer
8046,1398,6380,5886,2,74,29241,3,0,1,1,52,0,non-spammer
8047,6,0,0,49,0,50,6092,1,1,1,112,10,non-spammer
8048,81,2248,2470,0,4,170,0,0,0,1,101,3,non-spammer
8049,287,0,0,44,0,45,1526,0,1,1,33,0,non-spammer
8050,110,48,42,21,0,4504,1,1,1,1,115,2,non-spammer
8051,897,1235,808,3197,5,12833,1198,0,1,1,17,1,non-spammer
8052,159,291,200,131,0,1871,0,0,0,1,60,2,non-spammer
8053,530,203,453,65,0,796,0,4,0,1,89,0,non-spammer
8054,1228,435,214,0,3,2989,0,1,0,1,33,0,non-spammer
8055,9,54,89,0,0,1057,0,0,0,1,111,2,non-spammer
8056,1644,1679,972,13541,72,42905,0,0,0,1,53,0,non-spammer
8057,32,188,424,20,0,4875,1430,0,2,1,96,4,non-spammer
8058,1469,6924,1969,3355,108,200032,0,1,0,1,22,0,non-spammer
8059,499,2,14,0,0,10,0,0,0,1,63,1,non-spammer
8060,7,0,0,48,0,49,7233,7,2,1,122,0,non-spammer
8061,1571,190,1118,0,9,259,0,1,0,1,9,0,non-spammer
8062,1110,333,510,38,0,12841,4017,0,1,1,60,0,non-spammer
8063,2,58,214,0,0,449,0,0,0,1,57,0,non-spammer
8064,261,244,179,22,0,6871,0,0,0,1,76,1,non-spammer
8065,875,6364,4454,0,11,13433,0,0,0,1,114,1,non-spammer
8066,694,222,766,124,12,4570,0,0,0,1,24,0,non-spammer
8067,79,907,1999,19,0,2339,0,0,1,1,116,1,non-spammer
8068,445,56,160,7,0,1481,141,1,1,1,118,2,non-spammer
8069,65,412,651,5032,27,15699,0,0,0,1,15,0,non-spammer
8070,618,132,235,192,0,1823,0,0,0,1,88,1,non-spammer
8071,699,465,491,680,0,7120,0,0,0,1,21,0,non-spammer
8072,0,11,109,0,0,1,0,0,0,1,0,0,non-spammer
8073,960,148,128,14,1,705,0,2,0,1,55,0,non-spammer
8074,1468,1435,702,42,3,6963,0,0,1,1,57,0,non-spammer
8075,98,71,818,6,0,509,0,1,1,1,84,3,non-spammer
8076,1491,325,974,31,0,1945,330,1,2,1,93,0,non-spammer
8077,998,377,324,0,33,116288,0,0,0,2,77,0,non-spammer
8078,1456,10921,7844,9,153,23151,0,1,1,1,60,0,non-spammer
8079,486,2385,2491,8,7,29873,26,0,2,1,65,14,non-spammer
8080,1082,433,89,12504,6,29258,91,0,2,1,73,4,non-spammer
8081,89,1030,2001,1114,3,2754,493,0,1,1,17,1,non-spammer
8082,476,70,130,14,0,321,1889,0,1,1,88,0,non-spammer
8083,1495,141,254,11,0,3263,0,0,0,1,81,0,non-spammer
8084,590,21516,2,3,15,9007,0,1,0,1,91,0,non-spammer
8085,1605,412,394,146,1,24160,0,0,0,1,87,0,non-spammer
8086,612,400,691,10,0,715,0,0,0,1,46,0,non-spammer
8087,310,1,0,0,0,6666,0,10,0,1,114,0,non-spammer
8088,1598,300,394,7337,12,44770,1,0,1,1,29,0,non-spammer
8089,112,1030,763,2426,7,10468,0,1,0,1,49,0,non-spammer
8090,1596,93,522,5,0,233,2,0,1,1,75,0,non-spammer
8091,52,13,0,0,0,23,0,0,0,1,60,0,non-spammer
8092,1092,245,71,4,0,5201,0,0,0,1,34,0,non-spammer
8093,963,5798,2344,12,45,1913,0,0,1,1,122,1,non-spammer
8094,488,297,329,657,2,13837,315,0,1,1,57,0,non-spammer
8095,1727,210,167,5,2,9566,0,0,0,1,48,0,non-spammer
8096,1419,199,613,56,0,1771,1126,0,1,1,100,0,non-spammer
8097,1036,238,254,100,1,3128,0,0,0,1,48,0,non-spammer
8098,865,4,32,1,0,196,0,0,0,1,46,0,non-spammer
8099,170,471,262,523,1,2607,0,0,0,1,83,0,non-spammer
8100,719,17,88,12,0,865,0,0,0,1,67,4,non-spammer
8101,31,21,38,98,0,68,0,0,0,1,81,0,non-spammer
8102,537,391,455,31,1,2360,0,0,0,1,59,0,non-spammer
8103,1299,109,534,21,0,9795,0,1,0,1,83,2,non-spammer
8104,1510,155,171,21,0,8438,1978,0,1,1,72,5,non-spammer
8105,9,34,44,0,0,117,0,1,0,1,83,0,non-spammer
8106,1146,253,206,2861,1,3219,0,0,0,1,104,0,non-spammer
8107,514,733,4,34,24,16866,0,0,0,1,0,0,non-spammer
8108,367,105,632,1,0,350,3,4,1,1,118,4,non-spammer
8109,1008,254,242,95,0,15255,0,0,0,1,23,0,non-spammer
8110,459,814,651,378,1,1233,0,0,0,1,69,2,non-spammer
8111,2004,2522,149,38101,222,11739,0,1,0,1,74,0,non-spammer
8112,1063,126,180,87,4,965,0,0,0,1,15,0,non-spammer
8113,975,530,746,207,0,14368,0,0,0,1,89,0,non-spammer
8114,246,40,69,0,0,1105,1247,2,1,1,105,3,non-spammer
8115,1277,42,117,11,0,803,5,0,2,1,99,0,non-spammer
8116,14,107,143,73,0,3018,41,1,1,1,55,2,non-spammer
8117,84,347,317,2,4,38857,0,0,0,1,50,4,non-spammer
8118,852,475,474,2815,10,21686,0,0,0,1,84,0,non-spammer
8119,1565,310,303,17971,1,28475,0,0,0,1,20,0,non-spammer
8120,210,0,1,0,0,149,0,0,0,1,85,0,non-spammer
8121,105,0,10,106,0,123,291,3,1,1,100,11,non-spammer
8122,523,416,621,5,1,16353,0,4,1,2,100,1,non-spammer
8123,560,409,319,8,4,734,0,1,1,1,76,4,non-spammer
8124,25,1,52,0,0,5134,0,0,0,2,66,0,non-spammer
8125,1592,1418,314,1196,286,66921,0,0,0,1,81,0,non-spammer
8126,625,161,240,1629,1,1674,0,0,0,1,23,0,non-spammer
8127,912,80,107,0,2,1237,0,1,0,1,52,8,non-spammer
8128,1594,315,231,198,7,22383,0,0,0,1,60,0,non-spammer
8129,1327,123,120,14,10,23991,36,1,1,1,76,3,non-spammer
8130,1323,228,173,0,2,21193,0,1,0,1,105,0,non-spammer
8131,1791,419,285,8,12,3697,0,0,0,1,120,1,non-spammer
8132,975,575,314,1229,17,6996,0,1,1,1,82,0,non-spammer
8133,375,102,107,1476,7,15229,0,0,2,1,38,0,non-spammer
8134,124,156,188,51,0,895,0,0,2,1,53,0,non-spammer
8135,760,18,18,20,0,714,4,1,1,1,53,0,non-spammer
8136,4,7,11,0,0,2801,0,7,0,1,117,0,non-spammer
8137,1016,439,524,4862,17,82659,0,1,0,1,48,9,non-spammer
8138,341,2,5,0,0,180,0,0,0,1,66,0,non-spammer
8139,937,126,144,2,0,2264,0,0,0,1,81,0,non-spammer
8140,1058,116,168,38,11,17173,0,0,2,1,40,0,non-spammer
8141,1131,791,1003,44,2,12263,0,0,1,1,102,0,non-spammer
8142,861,270,354,13,1,11462,0,1,0,1,13,0,non-spammer
8143,1636,45,114,2,0,12565,0,2,0,1,48,0,non-spammer
8144,293,2,3,0,0,58,0,0,0,1,92,0,non-spammer
8145,510,276,932,17,9,450,1,0,3,1,101,0,non-spammer
8146,882,288,767,833,0,7674,0,0,1,1,66,0,non-spammer
8147,116,888,978,1664,9,9956,0,0,0,1,87,10,non-spammer
8148,1177,341,236,1184,0,6538,0,0,0,1,116,0,non-spammer
8149,225,2,2,0,0,224,0,1,0,1,73,0,non-spammer
8150,650,1291,175,122,3,23713,0,0,0,1,104,0,non-spammer
8151,900,370,732,1140,0,10780,0,1,0,1,26,1,non-spammer
8152,79,933,60,0,2,74449,0,0,0,1,108,3,non-spammer
8153,25,153,639,0,1,3606,20,0,1,1,34,3,non-spammer
8154,1327,2554,713,315,98,4689,1,0,3,1,118,1,non-spammer
8155,1655,699,663,55,21,22342,0,0,0,1,47,0,non-spammer
8156,916,555,545,7897,1,19205,0,0,0,1,81,0,non-spammer
8157,982,102,254,4,0,197,0,0,0,1,92,2,non-spammer
8158,1362,304,189,3,0,5801,0,0,0,1,87,0,non-spammer
8159,792,512,359,31,0,10476,410,0,1,1,80,0,non-spammer
8160,31,1,11,0,0,9,0,0,0,1,77,0,non-spammer
8161,780,229,685,0,0,952,0,0,0,1,23,0,non-spammer
8162,929,298,241,48,2,7233,0,1,0,1,67,2,non-spammer
8163,1074,2507,893,1643,81,5943,0,2,0,1,112,2,non-spammer
8164,31,0,0,0,0,43,5217,0,1,1,53,3,non-spammer
8165,719,118,195,5,0,905,0,0,0,1,55,0,non-spammer
8166,551,316,319,224,0,939,0,0,0,1,83,0,non-spammer
8167,1007,303,269,256,2,11235,0,4,0,1,38,0,non-spammer
8168,314,130,128,257,8,11473,0,1,0,1,38,8,non-spammer
8169,1258,265,333,12,0,11652,0,0,1,1,89,1,non-spammer
8170,1344,156,181,1743,8,100121,39,1,1,3,70,0,non-spammer
8171,591,257,169,1225,0,12625,0,0,0,1,45,1,non-spammer
8172,152,0,9,0,0,15,0,0,1,3,72,0,non-spammer
8173,1777,68,129,15,0,1625,0,1,0,1,71,13,non-spammer
8174,1557,593,339,26,3,16678,3,1,1,1,107,0,non-spammer
8175,433,74,114,937,0,3270,3,0,1,1,118,0,non-spammer
8176,66,1414,1710,0,1,10150,0,0,0,1,110,0,non-spammer
8177,1081,277,915,2079,3,34994,0,0,0,1,41,1,non-spammer
8178,88,22,39,0,0,56,61155,0,1,1,18,0,non-spammer
8179,395,663,519,32,0,3533,0,4,0,1,103,0,non-spammer
8180,144,146,289,3,0,2146,0,0,0,1,29,0,non-spammer
8181,1218,3,0,0,0,8,0,1,0,3,40,9,non-spammer
8182,948,411,444,8,0,747,0,0,0,1,81,2,non-spammer
8183,1109,312,443,31,8,69123,0,0,0,1,14,0,non-spammer
8184,1419,8245,5264,1364,318,190105,1,0,1,1,61,0,non-spammer
8185,1463,100,230,2809,2,25476,10,0,1,1,35,3,non-spammer
8186,4,14,110,10,0,32,0,0,0,1,108,3,non-spammer
8187,5,10,10,0,0,3365,0,6,0,1,116,0,non-spammer
8188,459,216,113,4,0,51166,0,0,0,1,114,14,non-spammer
8189,18,0,5,0,0,38,8232,0,1,1,60,0,non-spammer
8190,437,770,1039,0,4,5339,0,0,0,1,95,0,non-spammer
8191,628,178,333,54,0,200,0,0,0,1,25,0,non-spammer
8192,1605,244,197,7,0,7336,733,0,1,1,87,2,non-spammer
8193,538,88,0,0,0,269768,0,5,0,1,118,0,non-spammer
8194,905,298,258,2,5,18028,0,0,1,1,104,0,non-spammer
8195,927,205,180,2189,0,10956,14,6,1,1,117,2,non-spammer
8196,1203,230,227,5148,0,14699,0,1,1,1,103,0,non-spammer
8197,2431,1035,650,3,29,8373,0,0,0,1,36,0,non-spammer
8198,1722,757,483,118,22,14538,0,1,0,1,23,0,non-spammer
8199,388,86,60,222,0,4505,0,0,0,1,48,2,non-spammer
8200,865,28321,84,3,310,86127,0,1,0,1,98,8,non-spammer
8201,372,55,236,0,7,4788,0,0,0,1,84,3,non-spammer
8202,9,4,20,0,0,552,0,1,0,1,105,0,non-spammer
8203,6,3,25,7,0,49,0,0,0,1,102,1,non-spammer
8204,212,120,197,0,0,4016,0,0,0,1,30,0,non-spammer
8205,903,236,134,34,1,3788,0,0,0,1,95,3,non-spammer
8206,301,69,63,45,0,1169,0,4,0,1,39,0,non-spammer
8207,1738,347,306,0,5,17,0,5,0,1,101,0,non-spammer
8208,17,1,5,0,0,33,7413,0,1,1,53,3,non-spammer
8209,276,2520,2302,58,20,1309,0,0,0,1,114,0,non-spammer
8210,1533,144,39,407,7,45671,226,0,1,1,67,0,non-spammer
8211,931,494,350,2357,1,11643,0,0,0,1,75,0,non-spammer
8212,1418,334,77,485,9,37622,0,0,0,1,43,0,non-spammer
8213,162,276,251,719,0,758,0,0,1,1,109,0,non-spammer
8214,1076,7561,317,7,111,5512,0,0,1,1,93,0,non-spammer
8215,756,662,467,8,0,6738,0,0,0,1,69,1,non-spammer
8216,1783,7195,3385,248,894,9991,1,0,4,1,95,0,non-spammer
8217,630,10,47,0,0,102,0,0,0,1,24,0,non-spammer
8218,1174,6,21,11,0,20210,0,0,0,1,32,0,non-spammer
8219,918,80,293,6,0,427,0,0,0,1,67,2,non-spammer
8220,1349,7228,7931,4645,70,288566,0,0,0,1,70,0,non-spammer
8221,2055,611,752,1157,4,47877,4,0,1,1,118,0,non-spammer
8222,57,519,8,0,3,19,0,0,0,1,70,8,non-spammer
8223,1326,911,271,42,3,1546,64,0,1,1,92,0,non-spammer
8224,1326,229,207,16,1,5720,0,0,0,1,109,0,non-spammer
8225,1387,1193,1987,39,12,10323,0,0,0,1,83,0,non-spammer
8226,850,38,55,1,1,178,0,6,0,1,75,0,non-spammer
8227,344,175,153,398,0,1282,0,0,0,1,61,1,non-spammer
8228,203,154,228,1054,0,2661,0,0,0,1,116,0,non-spammer
8229,142,6,48,71,0,5098,273,0,1,2,88,16,non-spammer
8230,977,333,346,1472,8,6757,0,0,0,1,116,1,non-spammer
8231,456,270,66,242,0,4213,2234,0,2,1,96,4,non-spammer
8232,658,8302,8306,248,6,42800,0,0,0,1,69,6,non-spammer
8233,1301,212,196,813,18,91202,0,1,1,1,74,1,non-spammer
8234,715,871,586,9690,0,35559,0,0,0,1,8,0,non-spammer
8235,354,386,930,0,19,481,0,0,0,1,44,0,non-spammer
8236,1329,98,152,24,0,1513,0,0,0,1,46,0,non-spammer
8237,703,6,45,0,0,71,0,0,0,1,36,0,non-spammer
8238,112,9,15,0,0,786,0,2,0,1,99,1,non-spammer
8239,1148,170,253,451,0,44682,1,0,1,1,26,0,non-spammer
8240,1099,481,268,98,0,34664,3191,0,1,1,105,0,non-spammer
8241,283,2074,2281,0,3,55830,0,0,0,1,49,3,non-spammer
8242,1651,1461,115,0,47,15183,0,0,0,1,48,3,non-spammer
8243,789,90,153,7,0,303,0,3,0,1,91,0,non-spammer
8244,1390,2524,175,2,38,424,0,0,0,1,100,0,non-spammer
8245,1610,470,294,540,61,29639,0,1,0,1,47,10,non-spammer
8246,1773,437,1134,81,23,10649,0,3,0,1,100,0,non-spammer
8247,138,63,188,46,1,1350,19,1,1,1,98,0,non-spammer
8248,287,0,0,38,0,39,566,1,1,1,113,8,non-spammer
8249,337,276,193,807,0,11621,0,0,0,1,69,1,non-spammer
8250,369,250,249,238,1,2603,11,0,1,1,37,0,non-spammer
8251,1275,409,457,745,11,29011,0,0,1,4,25,4,non-spammer
8252,1657,82,59,1901,0,29846,0,0,0,1,34,0,non-spammer
8253,28,283,286,0,1,2708,0,1,0,1,34,0,non-spammer
8254,160,68,337,58,0,648,5909,0,1,1,85,0,non-spammer
8255,937,0,0,0,0,57,0,0,0,1,62,0,non-spammer
8256,136,130,81,2,0,9508,0,0,1,1,103,0,non-spammer
8257,1730,2485,2013,7,23,5662,0,0,0,1,24,0,non-spammer
8258,1457,7,50,0,0,390,0,0,0,1,55,0,non-spammer
8259,828,25,87,22,0,222,0,0,1,1,60,1,non-spammer
8260,382,253,247,61,1,2290,0,0,0,1,83,2,non-spammer
8261,514,75,90,644,0,1343,0,0,0,1,99,0,non-spammer
8262,1590,122,307,34,0,1804,0,0,0,1,82,0,non-spammer
8263,576,320,400,1132,1,14781,0,0,0,1,81,0,non-spammer
8264,1766,858,667,6690,117,68498,0,0,0,1,15,0,non-spammer
8265,755,43,112,483,1,1598,0,0,1,1,46,6,non-spammer
8266,143,81,73,39,0,6589,0,0,0,1,30,0,non-spammer
8267,887,1264,323,0,47,526,0,0,0,1,59,0,non-spammer
8268,954,212,150,1,0,1946,0,0,0,1,84,0,non-spammer
8269,200,72,87,105,0,3471,0,0,1,1,31,0,non-spammer
8270,1006,364,675,195,0,5550,0,4,0,1,110,0,non-spammer
8271,1702,19,40,0,0,539,0,0,0,1,83,0,non-spammer
8272,205,38,120,2,0,152,7077,0,1,1,93,0,non-spammer
8273,661,64,26,6,2,1307,0,0,0,1,30,0,non-spammer
8274,1018,55,248,22,0,1647,0,0,0,1,82,0,non-spammer
8275,582,383,961,587,7,3804,0,0,2,1,112,0,non-spammer
8276,1222,12,31,59,0,10738,0,0,0,1,25,0,non-spammer
8277,210,598,568,2202,27,10892,0,0,0,1,87,10,non-spammer
8278,224,34,31,8,0,1220,10,0,1,1,75,0,non-spammer
8279,1566,110,211,11,0,50,0,0,0,1,100,0,non-spammer
8280,466,0,2,0,0,68,0,0,0,2,71,3,non-spammer
